user_id,name,username,email_address,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions
551,Alan Walker,Michael Black,joelsaunders@example.org,7/1/1954,Female,Richardchester,2/1/2024,1/31/2025,Monthly,Amex,Manual,Frequent,Clothing,Drama,Tablet,Low,4.1,9
552,Michael Black,Ann Schultz,smurray@example.com,8/12/1994,Female,Meganbury,2/29/2024,2/28/2025,Annual,Mastercard,Manual,Regular,Electronics,Drama,Smartphone,Low,3.1,3
553,Ann Schultz,Richard Sanchez,thomas13@example.com,3/2/1990,Male,Mullinsmouth,1/12/2024,1/11/2025,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,Medium,4.9,8
554,Richard Sanchez,Teresa Berry,bespinoza@example.com,1/21/1941,Male,Stanleyberg,1/29/2024,1/28/2025,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,Smart TV,Medium,3,10
555,Teresa Berry,Phillip Williams,johnsonglen@example.net,6/26/1986,Female,Marktown,3/6/2024,3/6/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Romance,Smartphone,Medium,4.7,1
556,Phillip Williams,Ms. Sarah Scott,ewilliams@example.org,10/25/1986,Female,Cortezmouth,1/13/2024,1/12/2025,Annual,Visa,Auto-renew,Occasional,Electronics,Comedy,Tablet,Low,4.6,7
558,Ms. Sarah Scott,Jennifer Watson,afoley@example.com,5/30/1997,Male,Paceshire,1/26/2024,1/25/2025,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Smart TV,Low,4.7,6
559,Jennifer Watson,Christopher Hernandez,hernandezdevin@example.net,8/6/1936,Female,Peggyville,4/11/2024,4/11/2025,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Smart TV,Medium,5,2
560,Christopher Hernandez,Jennifer Olson,mark39@example.org,8/8/1992,Female,South Courtney,3/30/2024,3/30/2025,Annual,Amex,Manual,Frequent,Books,Action,Smart TV,High,4,7
561,Jennifer Olson,Daniel Webster,tcoffey@example.org,2/14/1977,Male,Port Suzannechester,2/22/2024,2/21/2025,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Tablet,Medium,3.6,8
562,Daniel Webster,Cheryl Ball,jsmith@example.com,7/12/1955,Female,Tracyfurt,1/18/2024,1/17/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,Low,4.9,10
563,Cheryl Ball,Ronald Humphrey,xlynch@example.com,7/14/1972,Female,Cynthiamouth,3/27/2024,3/27/2025,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Smart TV,Medium,3.2,4
564,Ronald Humphrey,Kara Evans,krystal73@example.com,8/9/1968,Male,North John,1/1/2024,12/31/2024,Annual,Mastercard,Manual,Regular,Clothing,Romance,Tablet,High,3.3,1
565,Kara Evans,Karen Case,robert10@example.com,11/9/1986,Female,West Phillipstad,3/4/2024,3/4/2025,Monthly,Visa,Manual,Regular,Books,Drama,Smartphone,Medium,4.9,7
566,Karen Case,Benjamin Murray,elizabeth77@example.com,5/8/1934,Male,Port Tiffanyberg,3/14/2024,3/14/2025,Monthly,Amex,Manual,Regular,Clothing,Romance,Tablet,Low,3.6,5
567,Benjamin Murray,Heidi Lewis,blankenshiprobert@example.net,4/7/1953,Male,Gomezland,1/14/2024,1/13/2025,Annual,Mastercard,Manual,Frequent,Books,Action,Smart TV,High,3.4,10
568,Heidi Lewis,Stacey Cook,cantrellemily@example.com,7/11/1999,Male,West Jamesside,3/9/2024,3/9/2025,Annual,Amex,Auto-renew,Occasional,Books,Sci-Fi,Tablet,Low,4.1,4
569,Stacey Cook,Michael Rivera,robinsonnicholas@example.com,7/19/1953,Female,Jessicafort,1/20/2024,1/19/2025,Monthly,Mastercard,Manual,Regular,Books,Documentary,Tablet,High,4.3,7
570,Michael Rivera,Casey Jones,pwatts@example.net,3/8/1982,Male,Ryanville,3/11/2024,3/11/2025,Annual,Amex,Auto-renew,Frequent,Books,Comedy,Smartphone,High,4,5
571,Casey Jones,Michelle Brown,barrycarolyn@example.org,1/12/1989,Female,Saundersstad,1/26/2024,1/25/2025,Monthly,Visa,Manual,Regular,Electronics,Drama,Tablet,High,4.1,6
572,Michelle Brown,John Cline,dibarra@example.com,11/21/1977,Female,Shepherdbury,3/30/2024,3/30/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Tablet,Low,4.9,8
573,John Cline,Gregory James,trujillokirsten@example.net,3/30/1969,Female,Ballberg,1/21/2024,1/20/2025,Monthly,Mastercard,Manual,Occasional,Clothing,Documentary,Smartphone,High,4,10
574,Gregory James,Julie Galloway,monicadavies@example.org,8/24/1934,Female,Freemanfort,4/1/2024,4/1/2025,Annual,Mastercard,Manual,Frequent,Electronics,Romance,Tablet,High,4,4
575,Julie Galloway,Larry Day,xsmith@example.org,6/15/1976,Male,West Staceyport,3/20/2024,3/20/2025,Annual,Visa,Auto-renew,Regular,Electronics,Drama,Smartphone,High,5,1
576,Larry Day,Michael Chavez,grahamjoshua@example.net,11/29/1998,Male,North Anthony,3/4/2024,3/4/2025,Annual,Amex,Manual,Frequent,Books,Comedy,Smart TV,Medium,4.9,1
577,Michael Chavez,Joe Lopez,smithkathleen@example.org,8/2/1938,Female,Maryland,3/13/2024,3/13/2025,Monthly,Amex,Auto-renew,Regular,Books,Horror,Tablet,Low,4,8
578,Joe Lopez,Jack Brock,dianaolson@example.org,10/10/1955,Male,Johnsonshire,1/15/2024,1/14/2025,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,4.2,7
579,Jack Brock,Jennifer Rasmussen,seanwilliams@example.com,6/23/1993,Female,North Matthew,3/11/2024,3/11/2025,Monthly,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,Medium,3.9,6
580,Jennifer Rasmussen,Tanya Odom,michael31@example.org,1/18/1956,Female,Pettystad,1/27/2024,1/26/2025,Annual,Mastercard,Manual,Occasional,Clothing,Documentary,Tablet,Low,4.1,6
581,Tanya Odom,Dr. Isaac Davis,tgray@example.org,5/31/1953,Female,Johnstonstad,1/11/2024,1/10/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Medium,3.2,5
582,Dr. Isaac Davis,Sean Harris,smallerik@example.net,10/22/1971,Male,Samuelview,1/21/2024,1/20/2025,Monthly,Visa,Manual,Occasional,Books,Romance,Tablet,Low,4.2,7
583,Sean Harris,Jesse Singleton,brittanymurray@example.net,1/28/1975,Female,South Justin,1/3/2024,1/2/2025,Monthly,Amex,Manual,Occasional,Books,Documentary,Smartphone,High,4.2,3
584,Jesse Singleton,Bonnie Pena,christina68@example.org,1/18/1979,Male,Julieside,2/4/2024,2/3/2025,Monthly,Visa,Auto-renew,Frequent,Electronics,Action,Smart TV,Low,4,4
585,Bonnie Pena,Tracy Allen,ewilson@example.net,10/30/1949,Female,Wrighttown,2/16/2024,2/15/2025,Monthly,Mastercard,Manual,Occasional,Books,Horror,Smart TV,High,4.2,3
586,Tracy Allen,Rachel Payne,daltonrhonda@example.net,2/7/1935,Male,West Sharon,2/7/2024,2/6/2025,Monthly,Visa,Manual,Regular,Books,Horror,Tablet,High,4.5,2
587,Rachel Payne,Craig Carter,sjones@example.org,5/15/1971,Male,Port Julieberg,4/4/2024,4/4/2025,Monthly,Amex,Auto-renew,Occasional,Books,Comedy,Smartphone,Medium,3.5,5
588,Craig Carter,George Elliott,wesleyday@example.net,11/27/1954,Male,Bensonport,1/8/2024,1/7/2025,Annual,Amex,Manual,Regular,Electronics,Sci-Fi,Smartphone,High,4.2,3
589,George Elliott,Sean Navarro,rebecca56@example.com,8/30/1939,Female,North Jameschester,2/17/2024,2/16/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Comedy,Smartphone,Low,4.8,5
590,Sean Navarro,Stephanie Palmer,derek53@example.net,8/26/1972,Male,New Ryan,4/9/2024,4/9/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Documentary,Tablet,High,4.7,5
591,Stephanie Palmer,Renee Rivas,daniel56@example.org,12/12/1966,Female,Williamport,3/6/2024,3/6/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Sci-Fi,Smartphone,Low,4.3,5
592,Renee Rivas,John Anderson,ewatson@example.com,3/18/1985,Female,West Ninatown,3/17/2024,3/17/2025,Annual,Visa,Manual,Occasional,Electronics,Documentary,Smart TV,High,4.5,5
593,John Anderson,Paul Harris,amberknapp@example.net,1/4/1993,Male,West Rebeccaland,3/25/2024,3/25/2025,Monthly,Amex,Auto-renew,Regular,Books,Horror,Tablet,High,3,1
594,Paul Harris,Jaime Klein,bbarnes@example.com,10/29/1970,Female,East Jasontown,2/27/2024,2/26/2025,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Tablet,High,4,3
595,Jaime Klein,Veronica Vargas,michael55@example.org,6/13/1994,Male,Clayview,1/3/2024,1/2/2025,Annual,Visa,Manual,Regular,Books,Sci-Fi,Smartphone,Low,4.8,2
597,Veronica Vargas,Linda Taylor Phd,stephenyoung@example.com,12/26/1953,Female,Parsonsstad,4/3/2024,4/3/2025,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,Low,3.6,1
599,Linda Taylor PhD,Robert Miller,stevenhodge@example.net,11/18/2000,Male,Maryberg,3/30/2024,3/30/2025,Monthly,Visa,Manual,Regular,Electronics,Comedy,Tablet,Medium,3.3,9
600,Robert Miller,Michael Hanson,christineperez@example.org,7/11/1939,Male,Jonesport,4/1/2024,4/1/2025,Annual,Mastercard,Manual,Occasional,Books,Documentary,Smartphone,High,4.8,6
601,Michael Hanson,Becky Ross,nicholas77@example.org,3/28/1959,Male,Meghanmouth,3/13/2024,3/13/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Smart TV,Low,3.2,9
602,Becky Ross,Margaret Barker,othomas@example.net,9/16/1967,Male,North Tiffany,4/7/2024,4/7/2025,Annual,Mastercard,Manual,Regular,Clothing,Romance,Smart TV,High,3.3,4
603,Margaret Barker,Heather Bowen,stephanie67@example.org,7/4/1951,Male,New Michael,2/21/2024,2/20/2025,Annual,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.5,6
605,Heather Bowen,Anthony Jones,jason42@example.net,4/25/1966,Female,Delgadoside,1/13/2024,1/12/2025,Annual,Mastercard,Manual,Occasional,Electronics,Horror,Smart TV,Low,4.7,6
606,Anthony Jones,Lee West,shannon69@example.net,6/2/2004,Female,Port Jason,1/3/2024,1/2/2025,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Tablet,High,3.7,4
607,Lee West,Gail Montgomery Dds,watsonjessica@example.org,4/26/1957,Female,North Emily,3/13/2024,3/13/2025,Annual,Mastercard,Manual,Occasional,Books,Comedy,Smartphone,Medium,3.1,7
608,Gail Montgomery DDS,Travis Flores,vickiramirez@example.net,10/21/1943,Male,Madisonborough,1/10/2024,1/9/2025,Annual,Mastercard,Auto-renew,Frequent,Electronics,Comedy,Smart TV,Medium,3.1,5
609,Travis Flores,Brooke Brock,rogersluke@example.org,9/11/1940,Male,New Kathymouth,2/4/2024,2/3/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Comedy,Smart TV,Low,4.5,1
610,Brooke Brock,Carolyn Nichols,crystal00@example.org,7/31/1953,Male,Maryfurt,1/12/2024,1/11/2025,Monthly,Visa,Manual,Occasional,Electronics,Sci-Fi,Tablet,Low,3.9,9
611,Carolyn Nichols,Ivan King,garycaldwell@example.com,1/7/1970,Female,North Jesseborough,2/19/2024,2/18/2025,Annual,Visa,Auto-renew,Occasional,Clothing,Action,Tablet,Medium,3.1,6
612,Ivan King,Janet Barajas,daniellewolfe@example.com,4/11/2006,Male,West John,3/6/2024,3/6/2025,Annual,Mastercard,Manual,Regular,Clothing,Documentary,Tablet,Low,3.8,6
613,Janet Barajas,Anthony Pace,sosawilliam@example.net,3/19/1969,Female,Port Tracy,1/11/2024,1/10/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smart TV,High,4.7,10
614,Anthony Pace,Christina Finley,stephen74@example.org,4/1/1982,Female,Hughesport,3/26/2024,3/26/2025,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Low,3.2,4
615,Christina Finley,Sandra Johnson,idouglas@example.org,5/31/1967,Male,West Adam,2/14/2024,2/13/2025,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Smart TV,Medium,4.6,4
617,Sandra Johnson,Andrew Hawkins,joshua14@example.org,6/12/1971,Female,Josephfort,1/8/2024,1/7/2025,Monthly,Mastercard,Manual,Regular,Clothing,Romance,Tablet,High,4.6,0
618,Andrew Hawkins,Karen Cohen,ericgonzales@example.org,5/31/1998,Male,Amandabury,2/16/2024,2/15/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Romance,Smart TV,Medium,3.6,0
619,Karen Cohen,Robert Ewing,christinapetty@example.com,2/28/1980,Male,Lisaborough,3/12/2024,3/12/2025,Annual,Mastercard,Manual,Frequent,Books,Action,Tablet,High,3.4,10
620,Robert Ewing,Hannah Terry,dkirby@example.org,9/5/1956,Female,East Matthewburgh,3/28/2024,3/28/2025,Monthly,Visa,Auto-renew,Frequent,Books,Comedy,Smartphone,Medium,4.1,10
622,Hannah Terry,Lisa Salinas,manuelphillips@example.org,2/22/1959,Female,Shawnstad,3/6/2024,3/6/2025,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Smart TV,High,4.3,5
625,Lisa Salinas,Steven Schneider,ipowell@example.org,7/26/1968,Male,Danielsland,4/13/2024,4/13/2025,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,High,4.3,6
626,Steven Schneider,Johnny Myers,ttran@example.net,5/4/2000,Female,Brandonborough,3/15/2024,3/15/2025,Annual,Amex,Manual,Frequent,Books,Romance,Smart TV,High,4.1,6
627,Johnny Myers,Joshua Lee,james36@example.org,1/17/1954,Male,North Brian,2/19/2024,2/18/2025,Monthly,Amex,Auto-renew,Occasional,Books,Horror,Tablet,High,4.8,5
628,Joshua Lee,David Acosta,lydia35@example.org,5/7/1971,Female,Port Christopher,1/6/2024,1/5/2025,Monthly,Amex,Manual,Occasional,Books,Documentary,Smartphone,High,3.5,2
629,David Acosta,Mary Robinson,kyle46@example.com,2/18/1995,Female,Port Raymondmouth,3/13/2024,3/13/2025,Annual,Visa,Manual,Frequent,Clothing,Drama,Tablet,High,3.3,1
630,Mary Robinson,Randy Kidd,vrobinson@example.net,7/2/1958,Female,Masseyport,2/2/2024,2/1/2025,Monthly,Amex,Manual,Regular,Electronics,Romance,Smartphone,High,3.1,2
631,Randy Kidd,Margaret Hall,bryandiaz@example.com,6/16/1965,Female,South Jonathanshire,2/8/2024,2/7/2025,Monthly,Visa,Manual,Occasional,Clothing,Sci-Fi,Smart TV,High,3.7,9
632,Margaret Hall,Tony Davis,zwilson@example.com,9/19/1983,Male,Freemanland,1/24/2024,1/23/2025,Annual,Visa,Manual,Regular,Clothing,Drama,Tablet,Medium,3.7,5
633,Tony Davis,Aaron Guzman,kellyjerry@example.net,3/5/1972,Male,South Brandonmouth,3/16/2024,3/16/2025,Monthly,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smartphone,High,4.1,0
634,Aaron Guzman,Kenneth Russell,dawnwilliamson@example.org,11/9/1978,Male,Joshuamouth,2/4/2024,2/3/2025,Monthly,Mastercard,Auto-renew,Regular,Books,Documentary,Tablet,High,4,6
635,Kenneth Russell,Michael Anderson,joelhampton@example.org,11/12/1984,Female,East Michaelstad,4/13/2024,4/13/2025,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Smart TV,High,4.2,0
636,Michael Anderson,Mckenzie Smith,bridgesjose@example.org,10/31/1980,Male,Cannonshire,1/7/2024,1/6/2025,Annual,Amex,Manual,Regular,Clothing,Drama,Tablet,Medium,4.2,9
637,Mckenzie Smith,Ryan Williams,mark90@example.net,9/22/1977,Female,Wilsonborough,4/9/2024,4/9/2025,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Tablet,High,4,1
638,Ryan Williams,Michael Rogers,luke34@example.com,10/9/1999,Male,South Timothy,1/18/2024,1/17/2025,Annual,Mastercard,Auto-renew,Frequent,Books,Drama,Smartphone,High,4,8
639,Michael Rogers,Paula Wright,brandon68@example.com,5/11/1935,Male,Patriciaton,2/13/2024,2/12/2025,Annual,Amex,Manual,Occasional,Clothing,Action,Smart TV,Medium,3.6,2
640,Paula Wright,Kelly Blevins,kscott@example.org,1/21/2004,Female,North Brian,2/8/2024,2/7/2025,Monthly,Amex,Manual,Frequent,Clothing,Action,Smart TV,Medium,3.3,7
641,Kelly Blevins,Jacob Schultz,patriciabowman@example.org,12/26/1935,Male,East Thomas,1/17/2024,1/16/2025,Monthly,Visa,Manual,Regular,Books,Documentary,Smart TV,Medium,3.8,5
642,Jacob Schultz,Scott Cannon,luisharrison@example.net,8/23/1949,Female,Davisport,4/3/2024,4/3/2025,Monthly,Mastercard,Manual,Occasional,Books,Romance,Smart TV,Low,3,6
643,Scott Cannon,Dean Frazier,nthompson@example.com,2/27/1967,Male,Lewisfurt,4/9/2024,4/9/2025,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Tablet,High,4.6,0
644,Dean Frazier,Amy Williams,monicabentley@example.org,8/22/1974,Male,Johnchester,2/21/2024,2/20/2025,Monthly,Amex,Auto-renew,Regular,Books,Romance,Smart TV,High,3.8,8
645,Amy Williams,Alison Stephens,isaac58@example.org,1/5/1995,Male,Port Codyland,3/21/2024,3/21/2025,Annual,Amex,Manual,Regular,Books,Action,Tablet,Medium,4.8,0
646,Alison Stephens,Scott Cook,tonifernandez@example.org,11/30/1933,Male,Douglasburgh,1/7/2024,1/6/2025,Monthly,Mastercard,Manual,Occasional,Books,Sci-Fi,Tablet,Low,3.7,4
647,Scott Cook,Mrs. Nicole Gallegos,briangreen@example.com,11/2/1994,Female,Ethanburgh,3/18/2024,3/18/2025,Annual,Amex,Manual,Occasional,Electronics,Horror,Smart TV,Low,4,6
648,Mrs. Nicole Gallegos,Debra Moore,seanvaldez@example.com,3/27/1968,Male,North Robert,3/21/2024,3/21/2025,Monthly,Mastercard,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,High,4.3,7
649,Debra Moore,Kelly Cox,donna99@example.com,1/30/1945,Female,Soniabury,3/6/2024,3/6/2025,Monthly,Amex,Auto-renew,Regular,Electronics,Romance,Smart TV,Medium,3.9,3
650,Kelly Cox,Kaitlin Webb,hodgelauren@example.org,7/6/1991,Female,Carlosborough,1/24/2024,1/23/2025,Annual,Mastercard,Manual,Occasional,Clothing,Romance,Smart TV,Low,4.2,0
651,Kaitlin Webb,Antonio Baldwin,htodd@example.org,5/1/1936,Male,New Ann,3/11/2024,3/11/2025,Annual,Mastercard,Manual,Occasional,Books,Horror,Tablet,High,4.9,1
652,Antonio Baldwin,Heather Wright,molly29@example.com,3/31/1954,Male,Port Brendafort,3/15/2024,3/15/2025,Annual,Visa,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,4.2,2
653,Heather Wright,Matthew Zavala,marissa28@example.com,3/21/1969,Female,Lake Meagan,4/7/2024,4/7/2025,Annual,Visa,Manual,Frequent,Books,Comedy,Smart TV,Medium,4.8,10
654,Matthew Zavala,Robert Wong,linryan@example.org,3/4/1996,Male,Bradleyview,3/28/2024,3/28/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Tablet,Medium,4.5,8
655,Robert Wong,Ryan Peterson,eric57@example.com,9/4/1993,Female,West Richard,1/21/2024,1/20/2025,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smartphone,Medium,3.1,3
656,Ryan Peterson,David Alvarez,bradleyanderson@example.com,5/25/1966,Male,New Michael,1/16/2024,1/15/2025,Monthly,Visa,Auto-renew,Occasional,Clothing,Sci-Fi,Smart TV,Low,4.5,10
657,David Alvarez,Mrs. Penny Frost,erin34@example.org,9/18/1992,Female,Jessicafort,2/17/2024,2/16/2025,Annual,Visa,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.2,3
658,Mrs. Penny Frost,Dawn Simon,belladam@example.net,2/7/1940,Female,East Timothyside,1/4/2024,1/3/2025,Monthly,Mastercard,Manual,Regular,Clothing,Sci-Fi,Smart TV,High,3.7,5
659,Dawn Simon,Paul Bolton,michaellewis@example.net,5/23/1973,Female,Villaburgh,2/4/2024,2/3/2025,Monthly,Mastercard,Manual,Frequent,Books,Drama,Smart TV,Low,4.1,5
660,Paul Bolton,Tracey Scott,wallrandy@example.net,3/8/2004,Female,Lisamouth,3/31/2024,3/31/2025,Annual,Visa,Manual,Regular,Books,Horror,Tablet,Medium,4.3,5
662,Tracey Scott,Heather Moreno,tateamanda@example.org,5/31/1938,Female,Elizabethhaven,3/9/2024,3/9/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Romance,Smartphone,High,3.4,10
663,Heather Moreno,Douglas Sharp,dominiqueaguilar@example.net,8/24/1933,Female,Andrewview,2/6/2024,2/5/2025,Monthly,Amex,Auto-renew,Frequent,Electronics,Horror,Tablet,High,4.8,10
665,Douglas Sharp,Derrick Burton,jlee@example.com,9/7/1969,Female,Romeroshire,2/2/2024,2/1/2025,Annual,Visa,Manual,Frequent,Books,Horror,Smartphone,Medium,3.8,6
666,Derrick Burton,Mary Reid,sharongray@example.net,9/26/1957,Male,New Richard,2/3/2024,2/2/2025,Annual,Amex,Auto-renew,Frequent,Clothing,Action,Tablet,Low,3.1,8
667,Mary Reid,Nicole West,nancypena@example.net,1/8/1946,Female,Lake Joanneside,2/17/2024,2/16/2025,Monthly,Amex,Manual,Occasional,Books,Horror,Smart TV,Medium,4.1,1
668,Nicole West,Roy Stone,ryanadkins@example.com,8/23/1993,Male,North Kyletown,3/1/2024,3/1/2025,Monthly,Mastercard,Manual,Regular,Clothing,Drama,Smart TV,Low,4.6,5
669,Roy Stone,James Warner,joseph98@example.org,6/16/1952,Male,Lake Ericborough,1/3/2024,1/2/2025,Monthly,Visa,Auto-renew,Occasional,Books,Horror,Tablet,Low,4.4,8
670,James Warner,Larry Gay,wendy53@example.com,2/19/1963,Female,Bowenland,3/21/2024,3/21/2025,Monthly,Visa,Manual,Frequent,Clothing,Documentary,Smartphone,Low,3,2
671,Larry Gay,Brent Bailey,walkerjessica@example.com,11/14/2002,Female,New Jeffery,2/8/2024,2/7/2025,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Romance,Smartphone,High,3.6,2
672,Brent Bailey,Oscar Wright,kerri46@example.net,2/17/2002,Male,Lake Kelly,3/17/2024,3/17/2025,Monthly,Amex,Manual,Occasional,Books,Comedy,Smart TV,Medium,4.6,5
673,Oscar Wright,Ms. Linda Walter Dds,rhodesdan@example.org,7/17/1983,Female,Rodriguezstad,1/14/2024,1/13/2025,Monthly,Mastercard,Manual,Regular,Electronics,Drama,Tablet,High,4.4,4
674,Ms. Linda Walter DDS,Bill Marquez,james70@example.com,11/12/1957,Female,Alexandrachester,3/26/2024,3/26/2025,Monthly,Visa,Manual,Regular,Books,Drama,Smart TV,Medium,3.5,9
675,Bill Marquez,Peter Francis,debra16@example.com,8/3/1962,Female,South Stephanie,2/8/2024,2/7/2025,Monthly,Amex,Manual,Regular,Clothing,Documentary,Smartphone,High,4.8,4
676,Peter Francis,Dylan Woods,lbradford@example.net,6/28/1937,Female,Vargasberg,1/27/2024,1/26/2025,Annual,Amex,Manual,Frequent,Electronics,Horror,Smart TV,High,4.9,8
677,Dylan Woods,Kathleen Bauer,ramosbrittany@example.org,1/14/1959,Female,South Donaldview,3/19/2024,3/19/2025,Annual,Amex,Auto-renew,Frequent,Books,Drama,Tablet,High,4.4,2
678,Kathleen Bauer,Robert Roberson,pricejulia@example.com,9/14/1998,Male,Port Seanmouth,1/5/2024,1/4/2025,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,High,4.9,4
679,Robert Roberson,Faith Griffin,tylerhammond@example.net,10/18/1961,Female,South Moniqueburgh,2/15/2024,2/14/2025,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Low,3.4,4
680,Faith Griffin,Daniel Lopez,laceydavis@example.net,4/18/1991,Male,Rickytown,3/10/2024,3/10/2025,Annual,Mastercard,Manual,Occasional,Books,Drama,Smartphone,Medium,4.9,10
681,Daniel Lopez,Sylvia Butler,anthonyarmstrong@example.net,1/24/1988,Male,Freemanstad,3/14/2024,3/14/2025,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Low,4.1,6
682,Sylvia Butler,Kevin Dominguez,mitchellheidi@example.net,9/24/1988,Female,Greenberg,2/6/2024,2/5/2025,Monthly,Visa,Manual,Regular,Clothing,Horror,Smartphone,Low,4.3,3
683,Kevin Dominguez,Jonathan Lucero,mileseric@example.com,7/28/1994,Female,Davisberg,1/22/2024,1/21/2025,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smart TV,Medium,4.4,0
684,Jonathan Lucero,Lori Howe,ubrown@example.org,7/17/1954,Male,Loriborough,1/19/2024,1/18/2025,Annual,Amex,Auto-renew,Occasional,Clothing,Comedy,Smartphone,High,4.2,8
